event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
2602,3,20180621_230110,131,426,,,
2603,1,20150921_191512,76,106,,,
2603,2,20150921_191512,76,135,,,
2603,3,20150921_191512,76,191,,,
2603,4,20150921_191512,76,221,,,
2603,5,20150921_191512,76,290,,,
2603,6,20150921_191512,76,317,,,
2603,7,20150921_191512,76,339,,,
2603,8,20150921_191512,76,493,,,
2603,9,20150921_191512,76,543,,,
2603,10,20150921_191512,76,775,,,
2603,11,20150921_191512,76,791,,,
2603,12,20150921_191512,76,803,,,
2603,13,20150921_191512,76,822,,,
2603,14,20150921_191512,76,837,,,
2603,15,20150921_191512,76,904,,,
2603,16,20150921_191512,76,922,,,
2603,17,20150921_191512,76,939,,,
2603,18,20150921_191512,76,989,,,
2603,19,20150921_191512,76,970,,,
2604,1,20150921_184510,69,179,,,
2604,2,20150921_184510,69,320,,,
2604,3,20150921_184510,69,313,,,
2604,4,20150921_184510,69,574,3,,
2604,5,20150921_184510,69,843,,,
2604,6,20150921_184510,69,752,,,
2604,7,20150921_184510,69,764,,,
2604,8,20150921_184510,69,365,,,
2604,9,20150921_184510,69,276,,,
2604,10,20150921_184510,69,859,2,,
2604,11,20150921_184510,69,876,,,
2605,1,20170707_232136,102,362,,,
2605,2,20170707_232136,102,987,,,
2605,3,20170707_232136,102,41,5,,
2606,1,20170721_221538,36,21,,,
2606,2,20170721_221538,36,365,,,
2606,3,20170721_221538,36,476,,,
2606,4,20170721_221538,36,641,,,
2606,5,20170721_221538,36,615,,,
2606,6,20170721_221538,36,608,,,
2606,7,20170721_221538,36,599,,,
2606,8,20170721_221538,36,571,,,
2606,9,20170721_221538,36,846,4,,
2606,10,20170721_221538,36,686,,,
2606,11,20170721_221538,36,891,,,
2606,12,20170721_221538,36,879,,,
2606,13,20170721_221538,36,978,,,
2606,14,20170721_221538,36,560,,,
2606,15,20170721_221538,36,549,,,
2606,16,20170721_221538,36,513,,,
2606,17,20170721_221538,36,52,,,
2607,1,20160807_212510,3,713,,,
2608,1,20160807_211509,20,676,,,
2609,1,20180607_191214,7,981,,,
2609,2,20180607_191214,7,995,,,
2609,3,20180607_191214,7,677,,,
2609,4,20180607_191214,7,199,,,
2609,5,20180607_191214,7,296,,,
2609,6,20180607_191214,7,686,,,
2610,1,20170721_222039,101,927,,,
2610,2,20170721_222039,101,835,,,
2610,3,20170721_222039,101,818,,,
2610,4,20170721_222039,101,786,,,
2610,5,20170721_222039,101,694,,,
2610,6,20170721_222039,101,533,,,
2610,7,20170721_222039,101,409,,,
2610,8,20170721_222039,101,382,,,
2610,9,20170721_222039,101,330,,,
2610,10,20170721_222039,101,639,,,
2611,1,20180621_221108,85,699,,,
2611,2,20180621_221108,85,946,,,
2611,3,20180621_221108,85,776,,,
2611,4,20180621_221108,85,860,,,
2611,5,20180621_221108,85,160,,,
2611,6,20180621_221108,85,958,,,
2612,1,20180621_222608,61,148,,,
2612,2,20180621_222608,61,342,2,,
2612,3,20180621_222608,61,362,,,
2612,4,20180621_222608,61,786,,,
2612,5,20180621_222608,61,851,,,
2612,6,20180621_222608,61,759,,,
2612,7,20180621_222608,61,633,,,
2612,8,20180621_222608,61,617,,,
2612,9,20180621_222608,61,611,,,
2612,10,20180621_222608,61,599,,,
2612,11,20180621_222608,61,916,,,
2613,1,20150907_144437,71,151,,,
2613,2,20150907_144437,71,338,,,
2613,3,20150907_144437,71,383,,,
2613,4,20150907_144437,71,368,,,
2613,5,20150907_144437,71,435,,,
2613,6,20150907_144437,71,453,,,
2613,7,20150907_144437,71,839,,,
2613,8,20150907_144437,71,803,,,
2613,9,20150907_144437,71,887,,,
2613,10,20150907_144437,71,949,,,
2613,11,20150907_144437,71,908,,,
2614,1,20160821_190010,55,459,,,
2614,2,20160821_190010,55,338,,,
2615,1,20170721_223539,80,435,,,
2615,2,20170721_223539,80,456,,,
2615,3,20170721_223539,80,562,,,
2615,4,20170721_223539,80,582,,,
2615,5,20170721_223539,80,593,,,
2615,6,20170721_223539,80,900,,,
2615,7,20170721_223539,80,804,,,
2615,8,20170721_223539,80,616,,,
2615,9,20170721_223539,80,984,,,
2615,10,20170721_223539,80,785,,,
2615,11,20170721_223539,80,504,,,
2616,1,20170707_235637,40,395,,,
2616,2,20170707_235637,40,445,,,
2616,3,20170707_235637,40,819,3,,
2616,4,20170707_235637,40,952,3,,
2617,1,20170707_231635,81,555,3,,
2617,2,20170707_231635,81,776,,,
2617,3,20170707_231635,81,937,,,
2617,4,20170707_231635,81,860,,,
2617,5,20170707_231635,81,868,,,
2618,1,20160807_210009,60,51,3,,
2619,1,20180607_190213,84,911,,,
2619,2,20180607_190213,84,39,,,
2619,3,20180607_190213,84,523,,,
2619,4,20180607_190213,84,407,,,
2619,5,20180607_190213,84,926,,,
2619,6,20180607_190213,84,452,,,
2620,1,20160807_212510,85,538,,,
2621,1,20160821_185009,23,176,3,,
2621,2,20160821_185009,23,669,,,
2622,1,20160807_210509,117,652,,,
2622,2,20160807_210509,117,348,,,
2622,3,20160807_210509,117,77,,,
2623,1,20180607_193215,29,389,,,
2623,2,20180607_193215,29,405,,,
2623,3,20180607_193215,29,346,,,
2623,4,20180607_193215,29,728,,,
2623,5,20180607_193215,29,585,,,
2624,1,20180621_222108,6,73,5,,
2624,2,20180621_222108,6,843,,,
2624,3,20180621_222108,6,640,,,
2624,4,20180621_222108,6,360,,,
2625,1,20170721_224540,94,693,,,
2625,2,20170721_224540,94,570,,,
2625,3,20170721_224540,94,748,,,
2626,1,20170707_231635,81,209,,,
2626,2,20170707_231635,81,554,3,,
2626,3,20170707_231635,81,938,,,
2626,4,20170707_231635,81,776,,,
2626,5,20170707_231635,81,860,,,
2626,6,20170707_231635,81,873,2,,
2626,7,20170707_231635,81,991,,,
2627,1,20160821_193512,100,965,2,,
2627,2,20160821_193512,100,731,,,
2627,3,20160821_193512,100,785,,,
2627,4,20160821_193512,100,850,,,
2627,5,20160821_193512,100,868,,,
2627,6,20160821_193512,100,465,,,
2627,7,20160821_193512,100,68,,,
2628,1,20180607_190213,34,359,,,
2628,2,20180607_190213,34,583,,,
2628,3,20180607_190213,34,725,,,
2628,4,20180607_190213,34,830,,,
2628,5,20180607_190213,34,770,,,
2628,6,20180607_190213,34,937,,,
2628,7,20180607_190213,34,653,,,
2628,8,20180607_190213,34,615,,,
2628,9,20180607_190213,34,470,,,
2628,10,20180607_190213,34,350,,,
2628,11,20180607_190213,34,102,,,
2628,12,20180607_190213,34,262,,,
2628,13,20180607_190213,34,915,,,
2629,1,20150907_144437,68,965,,,
2629,2,20150907_144437,68,980,,,
2629,3,20150907_144437,68,991,,,
2629,4,20150907_144437,68,467,,,
2629,5,20150907_144437,68,408,,,
2629,6,20150907_144437,68,376,,,
2629,7,20150907_144437,68,389,,,
2629,8,20150907_144437,68,396,,,
2629,9,20150907_144437,68,154,,,
2630,1,20180621_224609,124,221,2,,
2630,2,20180621_224609,124,305,2,,
2630,3,20180621_224609,124,248,,,
2630,4,20180621_224609,124,602,,,
2630,5,20180621_224609,124,840,,,
2630,6,20180621_224609,124,676,,,
2630,7,20180621_224609,124,552,,,
2631,1,20160807_214510,75,48,3,,
2631,2,20160807_214510,75,451,,,
2631,3,20160807_214510,75,485,,,
2632,1,20150907_142936,123,286,,,
2632,2,20150907_142936,123,616,,,
2632,3,20150907_142936,123,683,,,
2632,4,20150907_142936,123,777,,,
2632,5,20150907_142936,123,792,,,
2632,6,20150907_142936,123,808,,,
2632,7,20150907_142936,123,826,,,
2632,8,20150907_142936,123,881,,,
2632,9,20150907_142936,123,922,,,
2633,1,20170707_235137,123,866,3,,
2633,2,20170707_235137,123,948,5,,
2633,3,20170707_235137,123,893,4,,
2634,1,20170707_233636,75,44,,,
2634,2,20170707_233636,75,119,,,
2634,3,20170707_233636,75,148,,,
2634,4,20170707_233636,75,235,,,
2634,5,20170707_233636,75,195,,,
2634,6,20170707_233636,75,357,,,
2634,7,20170707_233636,75,492,,,
2634,8,20170707_233636,75,180,,,
2634,9,20170707_233636,75,160,,,
2634,10,20170707_233636,75,751,,,
2634,11,20170707_233636,75,909,,,
2635,1,20160807_210509,57,697,2,,
2635,2,20160807_210509,57,966,,,
2636,1,20170707_234137,81,815,,,
2636,2,20170707_234137,81,785,,,
2636,3,20170707_234137,81,319,,,
2636,4,20170707_234137,81,891,,,
2636,5,20170707_234137,81,939,,,
2636,6,20170707_234137,81,678,,,
2636,7,20170707_234137,81,342,,,
2636,8,20170707_234137,81,332,,,
2637,1,20150907_144437,72,242,,,
2637,2,20150907_144437,72,448,,,
2637,3,20150907_144437,72,221,,,
2637,4,20150907_144437,72,761,,,
2637,5,20150907_144437,72,472,,,
2637,6,20150907_144437,72,463,,,
2637,7,20150907_144437,72,457,,,
2637,8,20150907_144437,72,55,,,
2637,9,20150907_144437,72,209,,,
2638,1,20150907_145437,123,864,,,
2638,2,20150907_145437,123,909,,,
2638,3,20150907_145437,123,963,,,
2638,4,20150907_145437,123,339,,,
2638,5,20150907_145437,123,260,,,
2638,6,20150907_145437,123,253,,,
2639,1,20150907_144437,72,762,,,
2639,2,20150907_144437,72,448,,,
2639,3,20150907_144437,72,242,,,
2639,4,20150907_144437,72,222,,,
2640,1,20150907_151939,137,196,,,
2640,2,20150907_151939,137,153,,,
2640,3,20150907_151939,137,73,,,
2640,4,20150907_151939,137,457,,,
2640,5,20150907_151939,137,713,,,
2640,6,20150907_151939,137,778,,,
2640,7,20150907_151939,137,803,,,
2640,8,20150907_151939,137,942,,,
2640,9,20150907_151939,137,738,,,
2640,10,20150907_151939,137,633,,,
2640,11,20150907_151939,137,490,,,
2641,1,20180621_221108,113,233,,,
2641,2,20180621_221108,113,361,,,
2641,3,20180621_221108,113,952,3,,
2641,4,20180621_221108,113,965,,,
2641,5,20180621_221108,113,147,,,
2642,1,20170707_230135,117,235,,,
2642,2,20170707_230135,117,969,,,
2642,3,20170707_230135,117,430,,,
2642,4,20170707_230135,117,314,,,
2642,5,20170707_230135,117,275,,,
2642,6,20170707_230135,117,818,,,
2643,1,20170707_235137,146,312,,,
2643,2,20170707_235137,146,447,,,
2643,3,20170707_235137,146,459,,,
2644,1,20180607_191214,71,67,,,
2644,2,20180607_191214,71,177,,,
2644,3,20180607_191214,71,153,,,
2644,4,20180607_191214,71,267,,,
2644,5,20180607_191214,71,284,,,
2644,6,20180607_191214,71,308,,,
2644,7,20180607_191214,71,317,,,
2644,8,20180607_191214,71,962,,,
2644,9,20180607_191214,71,950,,,
2644,10,20180607_191214,71,557,,,
2644,11,20180607_191214,71,546,,,
2644,12,20180607_191214,71,501,,,
2644,13,20180607_191214,71,458,,,
2644,14,20180607_191214,71,435,,,
2644,15,20180607_191214,71,396,,,
2644,16,20180607_191214,71,359,,,
2644,17,20180607_191214,71,347,,,
2644,18,20180607_191214,71,327,,,
2644,19,20180607_191214,71,377,,,
2645,1,20150921_185010,61,775,,,
2645,2,20150921_185010,61,673,,,
2645,3,20150921_185010,61,561,3,,
2645,4,20150921_185010,61,536,,,
2645,5,20150921_185010,61,526,,,
2646,1,20180621_222608,49,104,,,
2646,2,20180621_222608,49,141,,,
2646,3,20180621_222608,49,409,2,,
2646,4,20180621_222608,49,441,,,
2646,5,20180621_222608,49,504,,,
2646,6,20180621_222608,49,519,,,
2646,7,20180621_222608,49,936,,,
2646,8,20180621_222608,49,758,,,
2646,9,20180621_222608,49,727,,,
2647,1,20160821_192011,133,913,3,,
2647,2,20160821_192011,133,438,,,
2647,3,20160821_192011,133,456,,,
2647,4,20160821_192011,133,21,,,
2647,5,20160821_192011,133,967,,,
2647,6,20160821_192011,133,973,,,
2647,7,20160821_192011,133,988,,,
2648,1,20160807_212009,2,673,,,
2648,2,20160807_212009,2,784,2,,
2649,1,20180607_190213,69,5,,,
2649,2,20180607_190213,69,480,,,
2649,3,20180607_190213,69,526,,,
2649,4,20180607_190213,69,573,,,
2649,5,20180607_190213,69,692,,,
2649,6,20180607_190213,69,702,,,
2649,7,20180607_190213,69,804,,,
2649,8,20180607_190213,69,928,,,
2650,1,20160821_193512,100,965,2,,
2650,2,20160821_193512,100,463,,,
2650,3,20160821_193512,100,729,,,
2650,4,20160821_193512,100,867,,,
2650,5,20160821_193512,100,66,,,
2651,1,20170721_220538,89,215,4,,
2651,2,20170721_220538,89,427,,,
2651,3,20170721_220538,89,95,,,
2651,4,20170721_220538,89,153,,,
2651,5,20170721_220538,89,136,,,
2651,6,20170721_220538,89,563,3,,
2651,7,20170721_220538,89,486,,,
2651,8,20170721_220538,89,512,,,
2651,9,20170721_220538,89,657,,,
2652,1,20160821_184009,6,758,,,
2652,2,20160821_184009,6,800,,,
2652,3,20160821_184009,6,188,,,
2652,4,20160821_184009,6,162,,,
2652,5,20160821_184009,6,38,,,
2652,6,20160821_184009,6,919,,,
2652,7,20160821_184009,6,450,,,
2652,8,20160821_184009,6,411,,,
2653,1,20150907_151939,6,182,,,
2653,2,20150907_151939,6,312,,,
2653,3,20150907_151939,6,378,,,
2653,4,20150907_151939,6,395,,,
2653,5,20150907_151939,6,520,,,
2653,6,20150907_151939,6,445,,,
2653,7,20150907_151939,6,538,,,
2653,8,20150907_151939,6,603,,,
2653,9,20150907_151939,6,747,,,
2653,10,20150907_151939,6,722,,,
2653,11,20150907_151939,6,760,,,
2653,12,20150907_151939,6,933,,,
2653,13,20150907_151939,6,74,,,
2653,14,20150907_151939,6,271,,,
2654,1,20170707_233136,10,632,3,,
2654,2,20170707_233136,10,683,1,,
2654,3,20170707_233136,10,760,,,
2654,4,20170707_233136,10,891,3,,
2654,5,20170707_233136,10,751,,,
2654,6,20170707_233136,10,740,,,
2654,7,20170707_233136,10,307,,,
2655,1,20160807_215511,25,655,,,
2655,2,20160807_215511,25,598,2,,
2655,3,20160807_215511,25,142,,,
2655,4,20160807_215511,25,162,,,
2656,1,20170707_231135,53,614,,,
2657,1,20150907_145437,123,964,,,
2657,2,20150907_145437,123,909,,,
2657,3,20150907_145437,123,904,,,
2657,4,20150907_145437,123,871,,,
2657,5,20150907_145437,123,863,,,
2657,6,20150907_145437,123,338,,,
2657,7,20150907_145437,123,276,,,
2657,8,20150907_145437,123,260,,,
2657,9,20150907_145437,123,253,,,
2658,1,20160807_215011,20,865,,,
2658,2,20160807_215011,20,993,3,,
2659,1,20160807_214010,59,824,,,
2660,1,20170707_231135,34,618,4,,
2660,2,20170707_231135,34,879,,,
2660,3,20170707_231135,34,947,,,
2661,1,20160807_215511,25,599,2,,
2661,2,20160807_215511,25,655,,,
2662,1,20160807_210509,57,696,,,
2662,2,20160807_210509,57,966,,,
2663,1,20180621_225609,15,186,,,
2663,2,20180621_225609,15,303,,,
2663,3,20180621_225609,15,548,,,
2663,4,20180621_225609,15,660,,,
2663,5,20180621_225609,15,560,,,
2663,6,20180621_225609,15,715,2,,
2663,7,20180621_225609,15,863,3,,
2663,8,20180621_225609,15,736,,,
2663,9,20180621_225609,15,905,,,
2663,10,20180621_225609,15,764,,,
2663,11,20180621_225609,15,915,,,
2664,1,20150907_142436,87,863,,,
2664,2,20150907_142436,87,773,,,
2664,3,20150907_142436,87,575,,,
2664,4,20150907_142436,87,522,,,
2664,5,20150907_142436,87,436,,,
2664,6,20150907_142436,87,449,,,
2664,7,20150907_142436,87,359,,,
2664,8,20150907_142436,87,321,,,
2664,9,20150907_142436,87,307,,,
2664,10,20150907_142436,87,205,,,
2664,11,20150907_142436,87,160,,,
2664,12,20150907_142436,87,139,,,
2664,13,20150907_142436,87,486,,,
2665,1,20150907_145437,123,252,,,
2665,2,20150907_145437,123,259,,,
2665,3,20150907_145437,123,276,,,
2665,4,20150907_145437,123,338,,,
2665,5,20150907_145437,123,864,,,
2665,6,20150907_145437,123,909,,,
2665,7,20150907_145437,123,964,,,
2666,1,20170721_222039,101,640,,,
2666,2,20170721_222039,101,694,,,
2666,3,20170721_222039,101,925,,,
2666,4,20170721_222039,101,407,,,
2666,5,20170721_222039,101,381,,,
2666,6,20170721_222039,101,328,,,
2666,7,20170721_222039,101,225,,,
2666,8,20170721_222039,101,532,,,
2666,9,20170721_222039,101,786,,,
2666,10,20170721_222039,101,832,,,
2666,11,20170721_222039,101,988,,,
2666,12,20170721_222039,101,473,,,
2666,13,20170721_222039,101,462,,,
2666,14,20170721_222039,101,440,,,
2666,15,20170721_222039,101,432,,,
2667,1,20170707_232136,81,900,,,
2667,2,20170707_232136,81,151,,,
2668,1,20170707_234137,110,658,3,,
2668,2,20170707_234137,110,707,2,,
2668,3,20170707_234137,110,725,2,,
2668,4,20170707_234137,110,838,4,,
2668,5,20170707_234137,110,781,,,
2669,1,20180607_192714,145,109,,,
2669,2,20180607_192714,145,99,,,
2669,3,20180607_192714,145,256,,,
2669,4,20180607_192714,145,361,,,
2669,5,20180607_192714,145,400,,,
2669,6,20180607_192714,145,478,,,
2669,7,20180607_192714,145,518,,,
2669,8,20180607_192714,145,538,,,
2669,9,20180607_192714,145,758,,,
2669,10,20180607_192714,145,918,,,
2669,11,20180607_192714,145,931,,,
2669,12,20180607_192714,145,575,,,
2669,13,20180607_192714,145,586,,,
2669,14,20180607_192714,145,990,,,
2670,1,20160807_214010,48,474,,,
2670,2,20160807_214010,48,870,1,,
2671,1,20160821_184009,94,37,2,,
2671,2,20160821_184009,94,234,,,
2671,3,20160821_184009,94,180,,,
2671,4,20160821_184009,94,798,,,
2671,5,20160821_184009,94,278,,,
2671,6,20160821_184009,94,304,,,
2671,7,20160821_184009,94,746,,,
2671,8,20160821_184009,94,103,1,,
2671,9,20160821_184009,94,70,1,,
2672,1,20160821_184009,7,433,,,
2672,2,20160821_184009,7,146,,,
2672,3,20160821_184009,7,319,3,,
2672,4,20160821_184009,7,64,,,
2672,5,20160821_184009,7,71,,,
2674,1,20170721_220538,89,219,4,,
2674,2,20170721_220538,89,150,,,
2674,3,20170721_220538,89,94,,,
2674,4,20170721_220538,89,135,,,
2674,5,20170721_220538,89,426,,,
2674,6,20170721_220538,89,490,,,
2674,7,20170721_220538,89,509,,,
2674,8,20170721_220538,89,563,,,
2674,9,20170721_220538,89,540,,,
2674,10,20170721_220538,89,657,,,
2674,11,20170721_220538,89,601,,,
2674,12,20170721_220538,89,20,,,
2675,1,20160807_215011,20,864,,,
2675,2,20160807_215011,20,992,3,,
2676,1,20180621_225609,124,858,,,
2676,2,20180621_225609,124,762,,,
2676,3,20180621_225609,124,564,,,
2676,4,20180621_225609,124,588,,,
2676,5,20180621_225609,124,486,,,
2676,6,20180621_225609,124,49,,,
2676,7,20180621_225609,124,382,,,
2676,8,20180621_225609,124,452,,,
2676,9,20180621_225609,124,790,,,
2677,1,20150907_144437,93,675,,,
2677,2,20150907_144437,93,563,,,
2677,3,20150907_144437,93,467,,,
2677,4,20150907_144437,93,379,,,
2677,5,20150907_144437,93,365,,,
2677,6,20150907_144437,93,666,,,
2677,7,20150907_144437,93,479,,,
2677,8,20150907_144437,93,892,,,
2678,1,20160807_214010,101,943,2,,
2678,2,20160807_214010,101,972,1,,
2679,1,20150921_190511,80,839,,,
2679,2,20150921_190511,80,829,,,
2679,3,20150921_190511,80,511,,,
2679,4,20150921_190511,80,212,,,
2679,5,20150921_190511,80,74,,,
2679,6,20150921_190511,80,42,,,
2679,7,20150921_190511,80,93,,,
2679,8,20150921_190511,80,319,1,,
2679,9,20150921_190511,80,367,,,
2680,1,20180607_191214,7,996,,,
2680,2,20180607_191214,7,980,,,
2680,3,20180607_191214,7,678,,,
2680,4,20180607_191214,7,201,,,
2681,1,20160821_191511,116,567,2,,
2681,2,20160821_191511,116,595,,,
2681,3,20160821_191511,116,55,,,
2681,4,20160821_191511,116,88,,,
2681,5,20160821_191511,116,541,,,
2681,6,20160821_191511,116,784,,,
2682,1,20170721_220038,143,888,,,
2682,2,20170721_220038,143,874,,,
2682,3,20170721_220038,143,819,,,
2682,4,20170721_220038,143,839,3,,
2682,5,20170721_220038,143,131,,,
2682,6,20170721_220038,143,111,,,
2682,7,20170721_220038,143,88,,,
2682,8,20170721_220038,143,77,,,
2682,9,20170721_220038,143,50,,,
2682,10,20170721_220038,143,44,,,
2682,11,20170721_220038,143,26,,,
2682,12,20170721_220038,143,14,,,
2682,13,20170721_220038,143,706,,,
2682,14,20170721_220038,143,673,,,
2682,15,20170721_220038,143,646,,,
2682,16,20170721_220038,143,575,,,
2682,17,20170721_220038,143,589,,,
2684,1,20170707_235137,85,332,,,
2684,2,20170707_235137,85,626,,,
2685,1,20180621_221108,63,75,2,,
2685,2,20180621_221108,63,137,1,,
2685,3,20180621_221108,63,123,,,
2685,4,20180621_221108,63,245,1,,
2685,5,20180621_221108,63,266,,,
2685,6,20180621_221108,63,526,,,
2685,7,20180621_221108,63,646,,,
2685,8,20180621_221108,63,913,,,
2685,9,20180621_221108,63,542,,,
2686,1,20170721_223039,145,268,4,,
2686,2,20170721_223039,145,567,,,
2686,3,20170721_223039,145,169,,,
2686,4,20170721_223039,145,233,,,
2686,5,20170721_223039,145,245,,,
2686,6,20170721_223039,145,297,,,
2686,7,20170721_223039,145,381,,,
2686,8,20170721_223039,145,341,,,
2686,9,20170721_223039,145,648,,,
2686,10,20170721_223039,145,773,,,
2687,1,20160821_191010,15,813,4,,
2687,2,20160821_191010,15,872,,,
2687,3,20160821_191010,15,845,,,
2687,4,20160821_191010,15,581,,,
2687,5,20160821_191010,15,762,,,
2687,6,20160821_191010,15,830,,,
2688,1,20180621_224609,57,468,5,,
2688,2,20180621_224609,57,572,3,,
2688,3,20180621_224609,57,634,2,,
2688,4,20180621_224609,57,719,2,,
2688,5,20180621_224609,57,708,,,
2688,6,20180621_224609,57,107,2,,
2688,7,20180621_224609,57,602,,,
2689,1,20170707_233136,12,383,2,,
2689,2,20170707_233136,12,445,,,
2689,3,20170707_233136,12,455,,,
2689,4,20170707_233136,12,842,,,
2691,1,20180607_194215,68,550,,,
2691,2,20180607_194215,68,981,,,
2691,3,20180607_194215,68,930,,,
2691,4,20180607_194215,68,185,,,
2691,5,20180607_194215,68,290,,,
2691,6,20180607_194215,68,416,,,
2691,7,20180607_194215,68,459,,,
2691,8,20180607_194215,68,62,,,
2692,1,20170707_230635,83,831,,,
2692,2,20170707_230635,83,573,3,,
2693,1,20150921_192512,19,279,1,,
2693,2,20150921_192512,19,545,,,
2693,3,20150921_192512,19,930,,,
2694,1,20180607_193715,120,86,,,
2694,2,20180607_193715,120,896,,,
2695,1,20150921_184010,91,19,,,
2695,2,20150921_184010,91,181,,,
2695,3,20150921_184010,91,465,,,
2695,4,20150921_184010,91,951,,,
2695,5,20150921_184010,91,907,,,
2695,6,20150921_184010,91,809,,,
2695,7,20150921_184010,91,793,,,
2695,8,20150921_184010,91,749,,,
2695,9,20150921_184010,91,733,,,
2695,10,20150921_184010,91,686,,,
2695,11,20150921_184010,91,626,,,
2695,12,20150921_184010,91,604,2,,
2696,1,20180621_230110,86,378,5,,
2696,2,20180621_230110,86,181,,,
2696,3,20180621_230110,86,285,,,
2696,4,20180621_230110,86,311,,,
2696,5,20180621_230110,86,23,,,
2696,6,20180621_230110,86,510,,,
2696,7,20180621_230110,86,483,,,
2696,8,20180621_230110,86,499,,,
2696,9,20180621_230110,86,855,,,
2696,10,20180621_230110,86,322,,,
2696,11,20180621_230110,86,694,,,
2696,12,20180621_230110,86,833,,,
2697,1,20160821_190510,21,908,3,,
2697,2,20160821_190510,21,928,,,
2697,3,20160821_190510,21,617,,,
2697,4,20160821_190510,21,941,,,
2698,1,20170707_234137,6,42,,,
2698,2,20170707_234137,6,57,,,
2698,3,20170707_234137,6,328,,,
2698,4,20170707_234137,6,389,,,
2698,5,20170707_234137,6,401,,,
2698,6,20170707_234137,6,520,,,
2698,7,20170707_234137,6,694,,,
2698,8,20170707_234137,6,760,3,,
2698,9,20170707_234137,6,921,4,,
2698,10,20170707_234137,6,883,,,
2698,11,20170707_234137,6,808,,,
2698,12,20170707_234137,6,775,,,
2699,1,20150907_142436,34,388,,,
2699,2,20150907_142436,34,573,,,
2699,3,20150907_142436,34,699,,,
2699,4,20150907_142436,34,744,,,
2699,5,20150907_142436,34,851,,,
2699,6,20150907_142436,34,863,,,
2700,1,20150907_151939,19,30,,,
2700,2,20150907_151939,19,108,,,
2700,3,20150907_151939,19,120,,,
2700,4,20150907_151939,19,187,,,
2700,5,20150907_151939,19,248,,,
2700,6,20150907_151939,19,308,,,
2700,7,20150907_151939,19,371,,,
2700,8,20150907_151939,19,387,,,
2700,9,20150907_151939,19,403,,,
2700,10,20150907_151939,19,468,,,
2700,11,20150907_151939,19,478,,,
2700,12,20150907_151939,19,522,,,
2700,13,20150907_151939,19,579,,,
2700,14,20150907_151939,19,677,,,
2700,15,20150907_151939,19,723,,,
2700,16,20150907_151939,19,657,,,
2700,17,20150907_151939,19,944,,,
2700,18,20150907_151939,19,964,,,
2700,19,20150907_151939,19,977,,,
2700,20,20150907_151939,19,992,,,
2701,1,20180607_193715,56,668,1,,
2701,2,20180607_193715,56,684,,,
2701,3,20180607_193715,56,570,,,
2701,4,20180607_193715,56,609,,,
2701,5,20180607_193715,56,449,,,
2701,6,20180607_193715,56,328,,,
2701,7,20180607_193715,56,410,,,
2701,8,20180607_193715,56,84,,,
2702,1,20160821_193512,120,286,,,
2702,2,20160821_193512,120,11,,,
2702,3,20160821_193512,120,137,,,
2702,4,20160821_193512,120,107,,,
2702,5,20160821_193512,120,431,,,
2702,6,20160821_193512,120,859,,,
2702,7,20160821_193512,120,769,2,,
2702,8,20160821_193512,120,744,,,
2702,9,20160821_193512,120,728,,,
2702,10,20160821_193512,120,552,,,
2702,11,20160821_193512,120,626,,,
2702,12,20160821_193512,120,645,,,
2702,13,20160821_193512,120,990,,,
2702,14,20160821_193512,120,801,,,
2702,15,20160821_193512,120,789,,,
2703,1,20180621_220607,24,217,,,
2703,2,20180621_220607,24,794,3,,
2703,3,20180621_220607,24,823,1,,
2703,4,20180621_220607,24,942,,,
2703,5,20180621_220607,24,358,,,
2703,6,20180621_220607,24,542,,,
2703,7,20180621_220607,24,480,,,
2703,8,20180621_220607,24,453,,,
2703,9,20180621_220607,24,252,,,
2703,10,20180621_220607,24,209,,,
2703,11,20180621_220607,24,619,,,
2703,12,20180621_220607,24,701,,,
2704,1,20180607_192714,95,17,,,
2704,2,20180607_192714,95,123,,,
2704,3,20180607_192714,95,240,,,
2704,4,20180607_192714,95,319,2,,
2704,5,20180607_192714,95,361,,,
2704,6,20180607_192714,95,375,,,
2704,7,20180607_192714,95,582,,,
2704,8,20180607_192714,95,608,,,
2704,9,20180607_192714,95,688,2,,
2704,10,20180607_192714,95,704,,,
2704,11,20180607_192714,95,888,,,
2704,12,20180607_192714,95,42,,,
2705,1,20160821_193011,78,50,,,
2705,2,20160821_193011,78,153,,,
2705,3,20160821_193011,78,75,,,
2705,4,20160821_193011,78,356,,,
2705,5,20160821_193011,78,186,,,
2705,6,20160821_193011,78,422,,,
2705,7,20160821_193011,78,537,4,,
2705,8,20160821_193011,78,480,,,
2705,9,20160821_193011,78,559,,,
2705,10,20160821_193011,78,441,4,,
2705,11,20160821_193011,78,966,,,
2705,12,20160821_193011,78,921,,,
2705,13,20160821_193011,78,821,,,
2705,14,20160821_193011,78,785,3,,
2705,15,20160821_193011,78,728,3,,
2705,16,20160821_193011,78,661,3,,
2705,17,20160821_193011,78,757,,,
2705,18,20160821_193011,78,744,,,
2705,19,20160821_193011,78,645,,,
2705,20,20160821_193011,78,618,,,
2705,21,20160821_193011,78,845,,,
2706,1,20160821_184509,124,128,1,,
2706,2,20160821_184509,124,733,,,
2706,3,20160821_184509,124,954,,,
2707,1,20170721_223539,122,812,,,
2707,2,20170721_223539,122,735,,,
2707,3,20170721_223539,122,619,,,
2707,4,20170721_223539,122,443,,,
