image,xmin,ymin,xmax,ymax,label
ch1_20150907_142436_601_s87.png,191,0,204,162,Blesk
ch1_20150907_142436_601_s87.png,686,0,695,162,Blesk
ch1_20150907_145437_948_s123.png,353,0,362,162,Blesk
ch1_20150907_145437_948_s123.png,364,0,373,162,Blesk
ch1_20150907_145437_948_s123.png,388,0,397,162,Blesk
ch1_20150907_145437_948_s123.png,474,0,488,162,Blesk
ch1_20150907_145437_948_s123.png,1218,0,1236,162,Blesk
ch1_20150907_145437_948_s123.png,1283,0,1300,162,Blesk
ch1_20150907_145437_948_s123.png,1361,0,1378,162,Blesk
ch1_20170721_222039_070_s101.png,898,0,919,162,Blesk
ch1_20170721_222039_070_s101.png,977,0,996,162,Blesk
ch1_20170721_222039_070_s101.png,1308,0,1322,162,Blesk
ch1_20170721_222039_070_s101.png,572,0,585,162,Blesk
ch1_20170721_222039_070_s101.png,534,0,548,162,Blesk
ch1_20170721_222039_070_s101.png,459,0,473,162,Blesk
ch1_20170721_222039_070_s101.png,313,0,327,162,Blesk
ch1_20170721_222039_070_s101.png,750,0,761,162,Blesk
ch1_20170721_222039_070_s101.png,1110,0,1124,162,Blesk
ch1_20170721_222039_070_s101.png,1177,0,1187,162,Blesk
ch1_20170721_222039_070_s101.png,1399,0,1409,162,Blesk
ch1_20170721_222039_070_s101.png,666,0,678,162,Blesk
ch1_20170721_222039_070_s101.png,651,0,663,162,Blesk
ch1_20170721_222039_070_s101.png,619,0,630,162,Blesk
ch1_20170721_222039_070_s101.png,608,0,619,162,Blesk
ch1_20170707_232136_161_s81.png,1272,0,1287,162,Blesk
ch1_20170707_232136_161_s81.png,209,0,221,162,Blesk
ch1_20170707_234137_018_s110.png,916,0,953,162,Blesk s chvostíkom
ch1_20170707_234137_018_s110.png,990,0,1019,162,Blesk s chvostíkom
ch1_20170707_234137_018_s110.png,1015,0,1046,162,Blesk s chvostíkom
ch1_20170707_234137_018_s110.png,1167,0,1215,162,Blesk s chvostíkom
ch1_20170707_234137_018_s110.png,1097,0,1123,162,Blesk
ch1_20180607_192714_820_s145.png,149,0,160,162,Blesk
ch1_20180607_192714_820_s145.png,137,0,145,162,Blesk
ch1_20180607_192714_820_s145.png,359,0,368,162,Blesk
ch1_20180607_192714_820_s145.png,508,0,518,162,Blesk
ch1_20180607_192714_820_s145.png,561,0,576,162,Blesk
ch1_20180607_192714_820_s145.png,673,0,684,162,Blesk
ch1_20180607_192714_820_s145.png,732,0,741,162,Blesk
ch1_20180607_192714_820_s145.png,758,0,770,162,Blesk
ch1_20180607_192714_820_s145.png,1072,0,1083,162,Blesk
ch1_20180607_192714_820_s145.png,1299,0,1309,162,Blesk
ch1_20180607_192714_820_s145.png,1316,0,1328,162,Blesk
ch1_20180607_192714_820_s145.png,812,0,822,162,Blesk
ch1_20180607_192714_820_s145.png,824,0,841,162,Blesk
ch1_20180607_192714_820_s145.png,1402,0,1412,162,Blesk
ch1_20160807_214010_778_s48.png,665,0,681,162,Blesk
ch1_20160807_214010_778_s48.png,1223,0,1250,162,Blesk s chvostíkom
ch1_20160821_184009_507_s94.png,39,0,67,162,Blesk s chvostíkom
ch1_20160821_184009_507_s94.png,327,0,337,162,Blesk
ch1_20160821_184009_507_s94.png,250,0,262,162,Blesk
ch1_20160821_184009_507_s94.png,1129,0,1138,162,Blesk
ch1_20160821_184009_507_s94.png,390,0,401,162,Blesk
ch1_20160821_184009_507_s94.png,428,0,436,162,Blesk
ch1_20160821_184009_507_s94.png,1056,0,1063,162,Blesk
ch1_20160821_184009_507_s94.png,135,0,158,162,Blesk s chvostíkom
ch1_20160821_184009_507_s94.png,90,0,110,162,Blesk s chvostíkom
ch1_20160821_184009_507_s7.png,607,0,623,162,Blesk
ch1_20160821_184009_507_s7.png,198,0,216,162,Blesk
ch1_20160821_184009_507_s7.png,442,0,463,162,Blesk s chvostíkom
ch1_20160821_184009_507_s7.png,84,0,97,162,Blesk
ch1_20160821_184009_507_s7.png,93,0,107,162,Blesk
ch1_20170721_220538_482_s89.png,302,0,321,162,Blesk s chvostíkom
ch1_20170721_220538_482_s89.png,205,0,222,162,Blesk
ch1_20170721_220538_482_s89.png,125,0,142,162,Blesk
ch1_20170721_220538_482_s89.png,185,0,199,162,Blesk
ch1_20170721_220538_482_s89.png,596,0,615,162,Blesk
ch1_20170721_220538_482_s89.png,690,0,704,162,Blesk
ch1_20170721_220538_482_s89.png,716,0,731,162,Blesk
ch1_20170721_220538_482_s89.png,792,0,809,162,Blesk
ch1_20170721_220538_482_s89.png,759,0,776,162,Blesk
ch1_20170721_220538_482_s89.png,927,0,939,162,Blesk
ch1_20170721_220538_482_s89.png,847,0,859,162,Blesk
ch1_20170721_220538_482_s89.png,21,0,35,162,Blesk
ch1_20160807_215011_208_s20.png,1220,0,1236,162,Blesk
ch1_20160807_215011_208_s20.png,1402,0,1418,162,Blesk s chvostíkom
ch1_20180621_225609_891_s124.png,1209,0,1228,162,Blesk
ch1_20180621_225609_891_s124.png,1075,0,1090,162,Blesk
ch1_20180621_225609_891_s124.png,791,0,810,162,Blesk
ch1_20180621_225609_891_s124.png,827,0,844,162,Blesk
ch1_20180621_225609_891_s124.png,683,0,699,162,Blesk
ch1_20180621_225609_891_s124.png,63,0,77,162,Blesk
ch1_20180621_225609_891_s124.png,536,0,551,162,Blesk
ch1_20180621_225609_891_s124.png,637,0,647,162,Blesk
ch1_20180621_225609_891_s124.png,1116,0,1128,162,Blesk
ch1_20150907_144437_488_s93.png,953,0,965,162,Blesk
ch1_20150907_144437_488_s93.png,791,0,807,162,Blesk
ch1_20150907_144437_488_s93.png,659,0,669,162,Blesk
ch1_20150907_144437_488_s93.png,532,0,546,162,Blesk
ch1_20150907_144437_488_s93.png,509,0,529,162,Blesk
ch1_20150907_144437_488_s93.png,940,0,952,162,Blesk
ch1_20150907_144437_488_s93.png,672,0,689,162,Blesk
ch1_20150907_144437_488_s93.png,1258,0,1276,162,Blesk
ch1_20160807_214010_778_s101.png,1330,0,1351,162,Blesk s chvostíkom
ch1_20160807_214010_778_s101.png,1375,0,1389,162,Blesk s chvostíkom
ch1_20150921_190511_644_s80.png,1187,0,1198,162,Blesk
ch1_20150921_190511_644_s80.png,1172,0,1184,162,Blesk
ch1_20150921_190511_644_s80.png,722,0,731,162,Blesk
ch1_20150921_190511_644_s80.png,296,0,306,162,Blesk
ch1_20150921_190511_644_s80.png,99,0,111,162,Blesk
ch1_20150921_190511_644_s80.png,55,0,63,162,Blesk
ch1_20150921_190511_644_s80.png,128,0,137,162,Blesk
ch1_20150921_190511_644_s80.png,441,0,465,162,Blesk s chvostíkom
ch1_20150921_190511_644_s80.png,513,0,531,162,Blesk
ch1_20180607_191214_223_s7.png,1407,0,1425,162,Blesk
ch1_20180607_191214_223_s7.png,1384,0,1401,162,Blesk
ch1_20180607_191214_223_s7.png,955,0,971,162,Blesk
ch1_20180607_191214_223_s7.png,278,0,293,162,Blesk
ch1_20160821_191511_082_s116.png,791,0,820,162,Blesk s chvostíkom
ch1_20160821_191511_082_s116.png,839,0,853,162,Blesk
ch1_20160821_191511_082_s116.png,73,0,83,162,Blesk
ch1_20160821_191511_082_s116.png,118,0,131,162,Blesk
ch1_20160821_191511_082_s116.png,763,0,776,162,Blesk
ch1_20160821_191511_082_s116.png,1106,0,1122,162,Blesk
ch1_20170721_220038_286_s143.png,1258,0,1267,162,Blesk
ch1_20170721_220038_286_s143.png,1234,0,1251,162,Blesk
ch1_20170721_220038_286_s143.png,1156,0,1171,162,Blesk
ch1_20170721_220038_286_s143.png,1182,0,1203,162,Blesk s chvostíkom
ch1_20170721_220038_286_s143.png,179,0,193,162,Blesk
ch1_20170721_220038_286_s143.png,151,0,164,162,Blesk
ch1_20170721_220038_286_s143.png,116,0,133,162,Blesk
ch1_20170721_220038_286_s143.png,104,0,116,162,Blesk
ch1_20170721_220038_286_s143.png,67,0,76,162,Blesk
ch1_20170721_220038_286_s143.png,58,0,66,162,Blesk
ch1_20170721_220038_286_s143.png,32,0,42,162,Blesk
ch1_20170721_220038_286_s143.png,12,0,29,162,Blesk
ch1_20170721_220038_286_s143.png,998,0,1008,162,Blesk
ch1_20170721_220038_286_s143.png,953,0,961,162,Blesk
ch1_20170721_220038_286_s143.png,913,0,923,162,Blesk
ch1_20170721_220038_286_s143.png,811,0,824,162,Blesk
ch1_20170721_220038_286_s143.png,832,0,842,162,Blesk
ch1_20170707_235137_441_s85.png,466,0,479,162,Blesk
ch1_20170707_235137_441_s85.png,884,0,896,162,Blesk
ch1_20180621_221108_035_s63.png,94,0,120,162,Blesk s chvostíkom
ch1_20180621_221108_035_s63.png,184,0,206,162,Blesk s chvostíkom
ch1_20180621_221108_035_s63.png,170,0,179,162,Blesk
ch1_20180621_221108_035_s63.png,334,0,360,162,Blesk s chvostíkom
ch1_20180621_221108_035_s63.png,369,0,388,162,Blesk
ch1_20180621_221108_035_s63.png,740,0,754,162,Blesk
ch1_20180621_221108_035_s63.png,910,0,927,162,Blesk
ch1_20180621_221108_035_s63.png,1287,0,1308,162,Blesk
ch1_20180621_221108_035_s63.png,762,0,778,162,Blesk
ch1_20170721_223039_462_s145.png,361,0,399,162,Blesk s chvostíkom
ch1_20170721_223039_462_s145.png,796,0,816,162,Blesk
ch1_20170721_223039_462_s145.png,230,0,250,162,Blesk
ch1_20170721_223039_462_s145.png,325,0,337,162,Blesk
ch1_20170721_223039_462_s145.png,341,0,355,162,Blesk
ch1_20170721_223039_462_s145.png,415,0,428,162,Blesk
ch1_20170721_223039_462_s145.png,535,0,548,162,Blesk
ch1_20170721_223039_462_s145.png,478,0,490,162,Blesk
ch1_20170721_223039_462_s145.png,913,0,927,162,Blesk
ch1_20170721_223039_462_s145.png,1092,0,1106,162,Blesk
ch1_20160821_191010_871_s15.png,1143,0,1167,162,Blesk s chvostíkom
ch1_20160821_191010_871_s15.png,1233,0,1245,162,Blesk
ch1_20160821_191010_871_s15.png,1196,0,1206,162,Blesk
ch1_20160821_191010_871_s15.png,822,0,831,162,Blesk
ch1_20160821_191010_871_s15.png,1078,0,1087,162,Blesk
ch1_20160821_191010_871_s15.png,1175,0,1184,162,Blesk
ch1_20180621_224609_481_s57.png,651,0,679,162,Blesk s chvostíkom
ch1_20180621_224609_481_s57.png,800,0,825,162,Blesk s chvostíkom
ch1_20180621_224609_481_s57.png,889,0,913,162,Blesk s chvostíkom
ch1_20180621_224609_481_s57.png,1010,0,1034,162,Blesk s chvostíkom
ch1_20180621_224609_481_s57.png,1000,0,1011,162,Blesk
ch1_20180621_224609_481_s57.png,143,0,162,162,Blesk s chvostíkom
ch1_20180621_224609_481_s57.png,850,0,862,162,Blesk
ch1_20170707_233136_589_s12.png,530,0,559,162,Blesk s chvostíkom
ch1_20170707_233136_589_s12.png,625,0,639,162,Blesk
ch1_20170707_233136_589_s12.png,639,0,654,162,Blesk
ch1_20170707_233136_589_s12.png,1192,0,1201,162,Blesk
ch1_20180607_194215_422_s68.png,773,0,790,162,Blesk
ch1_20180607_194215_422_s68.png,1387,0,1401,162,Blesk
ch1_20180607_194215_422_s68.png,1314,0,1330,162,Blesk
ch1_20180607_194215_422_s68.png,255,0,271,162,Blesk
ch1_20180607_194215_422_s68.png,402,0,423,162,Blesk
ch1_20180607_194215_422_s68.png,584,0,597,162,Blesk
ch1_20180607_194215_422_s68.png,644,0,661,162,Blesk
ch1_20180607_194215_422_s68.png,81,0,96,162,Blesk
ch1_20170707_230635_533_s83.png,1175,0,1186,162,Blesk
ch1_20170707_230635_533_s83.png,806,0,822,162,Blesk s chvostíkom
ch1_20150921_192512_567_s19.png,385,0,409,162,Blesk s chvostíkom
ch1_20150921_192512_567_s19.png,766,0,783,162,Blesk
ch1_20150921_192512_567_s19.png,1313,0,1331,162,Blesk
ch1_20180607_193715_226_s120.png,113,0,130,162,Blesk
ch1_20180607_193715_226_s120.png,1267,0,1280,162,Blesk
ch1_20150921_184010_496_s91.png,22,0,33,162,Blesk
ch1_20150921_184010_496_s91.png,251,0,265,162,Blesk
ch1_20150921_184010_496_s91.png,653,0,667,162,Blesk
ch1_20150921_184010_496_s91.png,1344,0,1359,162,Blesk
ch1_20150921_184010_496_s91.png,1278,0,1299,162,Blesk
ch1_20150921_184010_496_s91.png,1140,0,1159,162,Blesk
ch1_20150921_184010_496_s91.png,1119,0,1135,162,Blesk
ch1_20150921_184010_496_s91.png,1053,0,1075,162,Blesk
ch1_20150921_184010_496_s91.png,1034,0,1048,162,Blesk
ch1_20150921_184010_496_s91.png,965,0,985,162,Blesk
ch1_20150921_184010_496_s91.png,883,0,897,162,Blesk
ch1_20150921_184010_496_s91.png,843,0,873,162,Blesk s chvostíkom
ch1_20180621_230110_099_s86.png,528,0,546,162,Blesk s chvostíkom
ch1_20180621_230110_099_s86.png,252,0,262,162,Blesk
ch1_20180621_230110_099_s86.png,396,0,414,162,Blesk
ch1_20180621_230110_099_s86.png,434,0,448,162,Blesk
ch1_20180621_230110_099_s86.png,27,0,38,162,Blesk
ch1_20180621_230110_099_s86.png,719,0,730,162,Blesk
ch1_20180621_230110_099_s86.png,679,0,693,162,Blesk
ch1_20180621_230110_099_s86.png,703,0,716,162,Blesk
ch1_20180621_230110_099_s86.png,1209,0,1220,162,Blesk
ch1_20180621_230110_099_s86.png,451,0,465,162,Blesk
ch1_20180621_230110_099_s86.png,982,0,991,162,Blesk
ch1_20180621_230110_099_s86.png,1179,0,1190,162,Blesk
ch1_20160821_190510_640_s21.png,1280,0,1301,162,Blesk s chvostíkom
ch1_20160821_190510_640_s21.png,1311,0,1327,162,Blesk
ch1_20160821_190510_640_s21.png,873,0,882,162,Blesk
ch1_20160821_190510_640_s21.png,1334,0,1341,162,Blesk
ch1_20170707_234137_018_s6.png,54,0,64,162,Blesk
ch1_20170707_234137_018_s6.png,72,0,91,162,Blesk
ch1_20170707_234137_018_s6.png,462,0,471,162,Blesk
ch1_20170707_234137_018_s6.png,547,0,560,162,Blesk
ch1_20170707_234137_018_s6.png,567,0,573,162,Blesk
ch1_20170707_234137_018_s6.png,734,0,743,162,Blesk
ch1_20170707_234137_018_s6.png,981,0,990,162,Blesk
ch1_20170707_234137_018_s6.png,1071,0,1088,162,Blesk s chvostíkom
ch1_20170707_234137_018_s6.png,1295,0,1322,162,Blesk s chvostíkom
ch1_20170707_234137_018_s6.png,1250,0,1260,162,Blesk
ch1_20170707_234137_018_s6.png,1143,0,1152,162,Blesk
ch1_20170707_234137_018_s6.png,1095,0,1108,162,Blesk
ch1_20150907_142436_601_s34.png,544,0,560,162,Blesk
ch1_20150907_142436_601_s34.png,807,0,820,162,Blesk
ch1_20150907_142436_601_s34.png,984,0,1003,162,Blesk
ch1_20150907_142436_601_s34.png,1048,0,1067,162,Blesk
ch1_20150907_142436_601_s34.png,1204,0,1215,162,Blesk
ch1_20150907_142436_601_s34.png,1218,0,1235,162,Blesk
ch1_20150907_151939_079_s19.png,35,0,50,162,Blesk
ch1_20150907_151939_079_s19.png,148,0,161,162,Blesk
ch1_20150907_151939_079_s19.png,163,0,177,162,Blesk
ch1_20150907_151939_079_s19.png,256,0,277,162,Blesk
ch1_20150907_151939_079_s19.png,344,0,361,162,Blesk
ch1_20150907_151939_079_s19.png,431,0,446,162,Blesk
ch1_20150907_151939_079_s19.png,520,0,534,162,Blesk
ch1_20150907_151939_079_s19.png,542,0,557,162,Blesk
ch1_20150907_151939_079_s19.png,566,0,579,162,Blesk
ch1_20150907_151939_079_s19.png,658,0,673,162,Blesk
ch1_20150907_151939_079_s19.png,673,0,685,162,Blesk
ch1_20150907_151939_079_s19.png,736,0,746,162,Blesk
ch1_20150907_151939_079_s19.png,816,0,830,162,Blesk
ch1_20150907_151939_079_s19.png,956,0,969,162,Blesk
ch1_20150907_151939_079_s19.png,1022,0,1033,162,Blesk
ch1_20150907_151939_079_s19.png,928,0,939,162,Blesk
ch1_20150907_151939_079_s19.png,1334,0,1348,162,Blesk
ch1_20150907_151939_079_s19.png,1362,0,1377,162,Blesk
ch1_20150907_151939_079_s19.png,1383,0,1395,162,Blesk
ch1_20150907_151939_079_s19.png,1404,0,1414,162,Blesk
ch1_20180607_193715_226_s56.png,934,0,964,162,Blesk s chvostíkom
ch1_20180607_193715_226_s56.png,964,0,980,162,Blesk
ch1_20180607_193715_226_s56.png,801,0,819,162,Blesk
ch1_20180607_193715_226_s56.png,859,0,870,162,Blesk
ch1_20180607_193715_226_s56.png,632,0,646,162,Blesk
ch1_20180607_193715_226_s56.png,458,0,473,162,Blesk
ch1_20180607_193715_226_s56.png,575,0,591,162,Blesk
ch1_20180607_193715_226_s56.png,113,0,127,162,Blesk
ch1_20160821_193512_001_s120.png,395,0,417,162,Blesk
ch1_20160821_193512_001_s120.png,6,0,25,162,Blesk
ch1_20160821_193512_001_s120.png,186,0,205,162,Blesk
ch1_20160821_193512_001_s120.png,143,0,162,162,Blesk
ch1_20160821_193512_001_s120.png,604,0,622,162,Blesk
ch1_20160821_193512_001_s120.png,1211,0,1230,162,Blesk
ch1_20160821_193512_001_s120.png,1080,0,1106,162,Blesk s chvostíkom
ch1_20160821_193512_001_s120.png,1046,0,1069,162,Blesk
ch1_20160821_193512_001_s120.png,1021,0,1048,162,Blesk
ch1_20160821_193512_001_s120.png,778,0,792,162,Blesk
ch1_20160821_193512_001_s120.png,882,0,897,162,Blesk
ch1_20160821_193512_001_s120.png,907,0,925,162,Blesk
ch1_20160821_193512_001_s120.png,1400,0,1414,162,Blesk
ch1_20160821_193512_001_s120.png,1134,0,1143,162,Blesk
ch1_20160821_193512_001_s120.png,1114,0,1129,162,Blesk
ch1_20180621_220607_827_s24.png,305,0,312,162,Blesk
ch1_20180621_220607_827_s24.png,1106,0,1150,162,Blesk s chvostíkom
ch1_20180621_220607_827_s24.png,1147,0,1192,162,Blesk s chvostíkom
ch1_20180621_220607_827_s24.png,1329,0,1348,162,Blesk
ch1_20180621_220607_827_s24.png,503,0,515,162,Blesk
ch1_20180621_220607_827_s24.png,762,0,779,162,Blesk
ch1_20180621_220607_827_s24.png,672,0,693,162,Blesk
ch1_20180621_220607_827_s24.png,638,0,650,162,Blesk
ch1_20180621_220607_827_s24.png,347,0,369,162,Blesk
ch1_20180621_220607_827_s24.png,290,0,303,162,Blesk
ch1_20180621_220607_827_s24.png,875,0,885,162,Blesk
ch1_20180621_220607_827_s24.png,988,0,1005,162,Blesk
ch1_20180607_192714_820_s95.png,16,0,32,162,Blesk
ch1_20180607_192714_820_s95.png,169,0,180,162,Blesk
ch1_20180607_192714_820_s95.png,333,0,348,162,Blesk
ch1_20180607_192714_820_s95.png,442,0,466,162,Blesk s chvostíkom
ch1_20180607_192714_820_s95.png,504,0,521,162,Blesk
ch1_20180607_192714_820_s95.png,525,0,541,162,Blesk
ch1_20180607_192714_820_s95.png,817,0,837,162,Blesk
ch1_20180607_192714_820_s95.png,853,0,875,162,Blesk
ch1_20180607_192714_820_s95.png,965,0,990,162,Blesk s chvostíkom
ch1_20180607_192714_820_s95.png,992,0,1008,162,Blesk
ch1_20180607_192714_820_s95.png,1254,0,1269,162,Blesk
ch1_20180607_192714_820_s95.png,54,0,67,162,Blesk
ch1_20160821_193011_768_s78.png,65,0,78,162,Blesk
ch1_20160821_193011_768_s78.png,210,0,224,162,Blesk
ch1_20160821_193011_768_s78.png,102,0,110,162,Blesk
ch1_20160821_193011_768_s78.png,498,0,514,162,Blesk
ch1_20160821_193011_768_s78.png,258,0,269,162,Blesk
ch1_20160821_193011_768_s78.png,595,0,606,162,Blesk
ch1_20160821_193011_768_s78.png,749,0,778,162,Blesk s chvostíkom
ch1_20160821_193011_768_s78.png,675,0,690,162,Blesk
ch1_20160821_193011_768_s78.png,787,0,800,162,Blesk
ch1_20160821_193011_768_s78.png,613,0,640,162,Blesk s chvostíkom
ch1_20160821_193011_768_s78.png,1367,0,1377,162,Blesk
ch1_20160821_193011_768_s78.png,1302,0,1315,162,Blesk
ch1_20160821_193011_768_s78.png,1160,0,1173,162,Blesk
ch1_20160821_193011_768_s78.png,1103,0,1128,162,Blesk s chvostíkom
ch1_20160821_193011_768_s78.png,1024,0,1045,162,Blesk s chvostíkom
ch1_20160821_193011_768_s78.png,927,0,952,162,Blesk s chvostíkom
ch1_20160821_193011_768_s78.png,1066,0,1084,162,Blesk
ch1_20160821_193011_768_s78.png,1048,0,1067,162,Blesk
ch1_20160821_193011_768_s78.png,910,0,924,162,Blesk
ch1_20160821_193011_768_s78.png,872,0,886,162,Blesk
ch1_20160821_193011_768_s78.png,1194,0,1208,162,Blesk
ch1_20160821_184509_734_s124.png,165,0,197,162,Blesk s chvostíkom
ch1_20160821_184509_734_s124.png,1031,0,1052,162,Blesk
ch1_20160821_184509_734_s124.png,1347,0,1364,162,Blesk
ch1_20170721_223539_659_s122.png,1146,0,1161,162,Blesk
ch1_20170721_223539_659_s122.png,1038,0,1052,162,Blesk
ch1_20170721_223539_659_s122.png,872,0,888,162,Blesk
ch1_20170721_223539_659_s122.png,624,0,634,162,Blesk
ch1_20170721_223539_659_s122.png,607,0,623,162,Blesk
ch1_20170721_223539_659_s122.png,587,0,599,162,Blesk
ch1_20170721_223539_659_s122.png,561,0,576,162,Blesk
ch1_20170721_223539_659_s122.png,505,0,519,162,Blesk
ch1_20170721_223539_659_s122.png,393,0,404,162,Blesk
ch1_20170721_223539_659_s122.png,284,0,296,162,Blesk
ch1_20170721_223539_659_s122.png,237,0,249,162,Blesk
ch1_20170721_223539_659_s122.png,157,0,171,162,Blesk
ch1_20170721_223539_659_s122.png,130,0,142,162,Blesk
ch1_20170721_223539_659_s122.png,109,0,118,162,Blesk
ch1_20170707_231135_735_s117.png,151,0,172,162,Blesk s chvostíkom
ch1_20170707_231135_735_s117.png,700,0,716,162,Blesk
ch1_20170707_231135_735_s117.png,1326,0,1350,162,Blesk
ch1_20150921_185010_956_s27.png,0,0,22,162,Blesk s chvostíkom
ch1_20150921_185010_956_s27.png,18,0,32,162,Blesk
ch1_20150921_185010_956_s27.png,295,0,307,162,Blesk
ch1_20150921_185010_956_s27.png,106,0,115,162,Blesk
ch1_20150921_185010_956_s27.png,322,0,332,162,Blesk
ch1_20150921_185010_956_s27.png,412,0,420,162,Blesk
ch1_20150921_185010_956_s27.png,525,0,540,162,Blesk
ch1_20150921_185010_956_s27.png,586,0,600,162,Blesk
ch1_20150921_185010_956_s27.png,643,0,652,162,Blesk
ch1_20150921_185010_956_s27.png,698,0,708,162,Blesk
ch1_20150921_185010_956_s27.png,737,0,747,162,Blesk
ch1_20150921_185010_956_s27.png,753,0,764,162,Blesk
ch1_20150921_185010_956_s27.png,849,0,859,162,Blesk
ch1_20150921_185010_956_s27.png,1060,0,1075,162,Blesk
ch1_20150921_185010_956_s27.png,1377,0,1387,162,Blesk
ch1_20150921_191512_109_s36.png,1050,0,1073,162,Blesk s chvostíkom
ch1_20150921_191512_109_s36.png,1209,0,1221,162,Blesk
ch1_20150921_191512_109_s36.png,1143,0,1154,162,Blesk
ch1_20150921_191512_109_s36.png,932,0,940,162,Blesk
ch1_20150921_191512_109_s36.png,955,0,966,162,Blesk
ch1_20150921_191512_109_s36.png,1022,0,1033,162,Blesk
ch1_20150921_191512_109_s36.png,414,0,427,162,Blesk
ch1_20150921_191512_109_s36.png,76,0,85,162,Blesk
ch1_20150921_191512_109_s36.png,590,0,605,162,Blesk
ch1_20150921_191512_109_s36.png,698,0,707,162,Blesk
ch1_20150921_191512_109_s36.png,1292,0,1443,162,Blesk
ch1_20160821_193512_001_s120.png,1214,0,1225,162,Blesk
ch1_20160821_193512_001_s120.png,1402,0,1413,162,Blesk
ch1_20160821_193512_001_s120.png,1135,0,1144,162,Blesk
ch1_20160821_193512_001_s120.png,1118,0,1127,162,Blesk
ch1_20160821_193512_001_s120.png,1080,0,1107,162,Blesk s chvostíkom
ch1_20160821_193512_001_s120.png,1052,0,1062,162,Blesk
ch1_20160821_193512_001_s120.png,1024,0,1043,162,Blesk
ch1_20160821_193512_001_s120.png,880,0,896,162,Blesk
ch1_20160821_193512_001_s120.png,781,0,792,162,Blesk
ch1_20160821_193512_001_s120.png,399,0,415,162,Blesk
ch1_20160821_193512_001_s120.png,188,0,206,162,Blesk
ch1_20160821_193512_001_s120.png,10,0,21,162,Blesk
ch1_20150921_184510_726_s114.png,71,0,103,162,Blesk s chvostíkom
ch1_20150921_184510_726_s114.png,505,0,517,162,Blesk
ch1_20150921_184510_726_s114.png,589,0,600,162,Blesk
ch1_20150921_184510_726_s114.png,149,0,159,162,Blesk
ch1_20150921_184510_726_s114.png,1065,0,1073,162,Blesk
ch1_20180607_191714_423_s70.png,147,0,171,162,Blesk
ch1_20180607_191714_423_s70.png,883,0,909,162,Blesk
ch1_20180607_191714_423_s70.png,992,0,1029,162,Blesk
ch1_20180607_191714_423_s70.png,1054,0,1073,162,Blesk
ch1_20180607_191714_423_s70.png,1075,0,1131,162,Blesk s chvostíkom
ch1_20180607_191714_423_s70.png,1179,0,1194,162,Blesk
ch1_20170707_232636_377_s125.png,155,0,191,162,Blesk s chvostíkom
ch1_20170707_232636_377_s125.png,961,0,974,162,Blesk
ch1_20170707_232636_377_s125.png,946,0,962,162,Blesk
ch1_20170707_232636_377_s125.png,210,0,233,162,Blesk
ch1_20170707_232636_377_s125.png,23,0,42,162,Blesk
ch1_20170707_232636_377_s125.png,259,0,274,162,Blesk
ch1_20170707_232636_377_s125.png,907,0,921,162,Blesk
ch1_20170707_233136_589_s37.png,329,0,363,162,Blesk s chvostíkom
ch1_20170707_233136_589_s37.png,435,0,471,162,Blesk s chvostíkom
ch1_20170707_233136_589_s37.png,532,0,554,162,Blesk
ch1_20170707_233136_589_s37.png,735,0,744,162,Blesk
ch1_20170707_233136_589_s37.png,744,0,757,162,Blesk
ch1_20160807_210009_001_s60.png,58,0,85,162,Blesk s chvostíkom
ch1_20160807_210009_001_s61.png,144,0,163,162,Blesk
ch1_20160807_210009_001_s61.png,725,0,750,162,Blesk s chvostíkom
ch1_20160807_210009_001_s61.png,280,0,296,162,Blesk
ch1_20170721_222039_070_s92.png,43,0,55,162,Blesk
ch1_20170721_222039_070_s92.png,55,0,68,162,Blesk
ch1_20170721_222039_070_s92.png,174,0,190,162,Blesk
ch1_20170721_222039_070_s92.png,330,0,343,162,Blesk
ch1_20170721_222039_070_s92.png,343,0,355,162,Blesk
ch1_20170721_222039_070_s92.png,451,0,460,162,Blesk
ch1_20170721_222039_070_s92.png,475,0,485,162,Blesk
ch1_20170721_222039_070_s92.png,505,0,520,162,Blesk
ch1_20170721_222039_070_s92.png,128,0,158,162,Blesk s chvostíkom
ch1_20150921_191011_872_s129.png,372,0,391,162,Blesk s chvostíkom
ch1_20150921_191011_872_s129.png,274,0,285,162,Blesk
ch1_20150921_191011_872_s129.png,412,0,428,162,Blesk
ch1_20150921_191011_872_s129.png,773,0,783,162,Blesk
ch1_20150921_191011_872_s129.png,897,0,905,162,Blesk
ch1_20180607_192214_623_s26.png,1094,0,1109,162,Blesk
ch1_20180607_192214_623_s26.png,1074,0,1088,162,Blesk
ch1_20180607_192214_623_s26.png,497,0,513,162,Blesk
ch1_20180607_192214_623_s26.png,471,0,485,162,Blesk
ch1_20180607_192214_623_s26.png,450,0,464,162,Blesk
ch1_20180607_192214_623_s26.png,40,0,67,162,Blesk
ch1_20180607_192214_623_s26.png,-1,0,13,162,Blesk
ch1_20150921_190511_644_s83.png,1379,0,1394,162,Blesk
ch1_20150921_190511_644_s83.png,1334,0,1349,162,Blesk
ch1_20150921_190511_644_s83.png,1257,0,1270,162,Blesk
ch1_20150921_190511_644_s83.png,1224,0,1237,162,Blesk
ch1_20150921_190511_644_s83.png,1301,0,1312,162,Blesk
ch1_20150921_190511_644_s83.png,1199,0,1207,162,Blesk
